.	O
	
Ètò	O
ìgbógunti	O
ìwà	O
àjẹbánu	O
rẹ̀	O
fì	O
sí	O
ẹ̀gbẹ́	O
kan	O
.	O
	
Ìgbésẹ̀	O
tí	O
ó	O
gbé	O
láì	O
pẹ́	O
yìí	O
láti	O
ṣe	O
ìgbẹ́jọ́	O
Adájọ́	O
Àgbà	O
orílẹ̀	O
èdè	O
tí	O
ó	O
ti	O
sún	O
mọ́	O
ìbò	O
ààrẹ	O
ni	O
Àjọ	O
Adájọ́	O
orílẹ̀	O
èdè	O
Nàìjíríà	B-LOC
Nigerian	B-ORG
Bar	I-ORG
Association	I-ORG
pè	O
ní	O
""""""""""	O
àwòṣe	O
ìkọlù	O
ní	O
lemọ́lemọ́	O
ní	O
orí	O
àwọn	O
àgbà	O
ẹ̀ka	O
ìjọba	O
méjèèjì	O
tí-kò-gbáralé	O
ìjọba	O
""""""""""	O
ní	O
abẹ́	O
ìṣàkóso	O
Buhari	B-PER
.	O
	
Abubakar	B-PER
,	O
ní	O
ọ̀nà	O
kejì	O
,	O
ń	O
dúró	O
lórí	O
""""""""""	O
ìgbẹ́kẹ̀lé	O
""""""""""	O
àwọn	O
""""""""""	O
ẹgbẹlẹmùkù	O
okòwò	O
tí	O
ó	O
ní	O
èrè	O
lóríi	O
rẹ	O
""""""""""	O
.	O
	
Bíótiwùkíórí	O
,	O
ó	O
ní	O
láti	O
bá	O
agbára	O
ìwàlóríoyè	O
afigagbága	O
rẹ̀	O
takọ̀ngbọ̀n	O
.	O
	
Ẹni	O
yòówù	O
tí	O
ó	O
bá	O
gbégbá-orókè	O
nínú	O
ìdíje	O
sí	O
ipò	O
ààrẹ	O
ọdún	B-DATE
2019	I-DATE
ní	O
iṣẹ́	O
ìmúgbòòrò	O
ọrọ̀	O
Ajé	O
,	O
ààbò	O
ní	O
àárín	O
ìlú	O
,	O
àtúntò	O
agbára	O
àti	O
ìmúkárí	O
agbára	O
,	O
àti	O
ìṣèlú	O
elẹ́yàmẹyà	O
làti	O
ṣe	O
.	O
	
""""""""""	O
Ẹ	O
Yé	O
é	O
Pa	O
Àwọn	O
Òbìnrin	O
""""""""""	O
–	O
ìpolongo	O
tuntun	O
tí	O
ó	O
ń	O
tako	O
ìjìyà	O
inú	O
ìgbéyàwó	O
ní	O
Angola	B-LOC
.	O
	
Nígbà	O
tí	O
wọ́n	O
bá	O
òkú	O
agbẹjọ́rò	O
tí	O
ó	O
jẹ́	O
ẹni	O
ọdún	B-DATE
26	I-DATE
,	O
Carolina	B-PER
Joaquim	I-PER
de	I-PER
Sousa	I-PER
da	I-PER
Silva	I-PER
nínú	O
ilée	O
rẹ̀	O
ní	O
ọjọ́	B-DATE
3	I-DATE
,	O
oṣù	B-DATE
Ọ̀pẹ	I-DATE
ọdún	I-DATE
2018	I-DATE
,	O
ọkọ	O
rẹ̀	O
jẹ́wọ́	O
ọ̀ràn	O
náà	O
,	O
ó	O
sì	O
di	O
èrò	O
àhámọ̀	O
ẹ̀ka	O
tí	O
ó	O
ń	O
ṣe	O
ìwádìí	O
ìwà	O
ọ̀daràn	O
ti	O
Angola	B-LOC
tí	O
a	O
mọ̀	O
sí	O
SIC	B-ORG
.	O
	
Láàárín	B-DATE
ọ̀sẹ̀	I-DATE
kan	I-DATE
náà	O
,	O
ìròyìn	O
ikú	O
obìnrin	O
kan	O
ni	O
ó	O
jáde	O
láti	O
ilé-iṣẹ́	O
Amóhùn-máwòrán	O
Gbogboògbò	O
orílẹ̀-èdè	O
Angola	B-LOC
tí	O
ó	O
ní	O
wípé	O
ọ̀rẹ́kùnrin	O
ìgbà-kan-rí	O
obìnrin	O
náà	O
ni	O
ó	O
gún	O
un	O
pa	O
.	O
	
Àwọn	O
ọ̀ràn	O
ìwà	O
ọ̀darànmọràn	O
yìí	O
ti	O
mú	O
ọ̀pọ̀lọpọ̀	O
àwọn	O
obìnrin	O
ní	O
orílẹ̀-èdè	O
Angola	B-LOC
dúró	O
gírígírí	O
,	O
èyí	O
sì	O
fa	O
ìpolongo	O
tuntun	O
kan	O
tí	O
ó	O
ń	O
tako	O
ìjìyà	O
abẹ́lé	O
tí	O
wọ́n	O
pe	O
àkóríi	O
rẹ̀	O
ní	O
""""""""""	O
Ẹ	O
Yé	O
é	O
Pa	O
àwọn	O
Obìnrin	O
""""""""""	O
tí	O
Ẹgbẹ́	O
Ondjango	O
tí	O
ó	O
jẹ́	O
àjọ	O
ajàfúnẹ̀tọ́	O
obìnrin	O
tí	O
kì	O
í	O
ṣe	O
ti	O
ìjọba	O
ṣe	O
àgbékalẹ̀ẹ	O
rẹ̀	O
.	O
	
Wọ́n	O
ṣe	O
àmúlò	O
Facebook	B-ORG
gẹ́gẹ́	O
bí	O
ohun	O
èlò	O
ìkórajọ	O
wọn	O
èròńgbà	O
wọn	O
ni	O
láti	O
jẹ́	O
kí	O
àwọn	O
ènìyàn	O
mọ̀	O
nípa	O
àwọn	O
ìjìyà	O
obìnrin	O
ní	O
orílẹ̀-èdè	O
Angola	B-LOC
:	O
	
Àsìkò	O
yìí	O
jẹ́	O
èyí	O
tí	O
ó	O
le	O
.	O
	
Lóòótọ́	O
,	O
fún	O
àwa	O
obìnrin	O
ọ̀pọ̀lọpọ̀	O
ọjọ́	O
ni	O
ó	O
le	O
tí	O
ó	O
sì	O
ń	O
dùn	O
èèyàn	O
nítorí	O
pé	O
a	O
ṣì	O
wà	O
ní	O
ipò	O
tí	O
ó	O
jẹ́	O
pé	O
a	O
máa	O
ń	O
yẹra	O
fún	O
ìjìyà	O
lọ́nà	O
kan	O
tàbí	O
òmíràn	O
.	O
	
Láìpẹ́	O
yìí	O
gan-an	O
pàápàá	O
,	O
ó	O
dunni	O
láti	O
máa	O
kojú	O
àwọn	O
ìhùwàsí	O
tí	O
ó	O
ń	O
jáde	O
lẹ́yìn	O
ọ̀rọ̀	O
ti	O
Carolina	B-PER
.	O
	
Lóòótọ́	O
ni	O
ìjìyà	O
àwọn	O
obìnrin	O
,	O
ó	O
wà	O
	
Kì	O
í	O
ṣe	O
ohun	O
tí	O
ó	O
kàn	O
wá	O
lórí	O
àwọn	O
ajàfúnẹ̀tọ́	O
obìnrin	O
,	O
kì	O
í	O
sì	O
í	O
ṣe	O
ọ̀rọ̀	O
àgbélẹ̀rọ	O
tàbí	O
ọ̀rọ̀	O
òfìfo	O
,	O
LÓÒÓTỌ́	O
NI	O
!	O
Ó	O
ṣeni	O
láàánú	O
pé	O
ti	O
Carolina	B-PER
kún	O
ìṣirò	O
tí	O
ó	O
ti	O
wà	O
nílẹ̀	O
,	O
ọ̀pọ̀	O
ọ̀ràn	O
báyìí	O
ti	O
wáyé	O
kí	O
tirẹ̀	O
ó	O
tó	O
ṣẹlẹ̀	O
tí	O
àwọn	O
ènìyàn	O
gbọ́	O
sí	O
,	O
bẹ́ẹ̀	O
sì	O
ni	O
ẹgbẹẹgbẹ̀rún	O
àwọn	O
ọ̀ràn	O
mìíràn	O
tí	O
àwọn	O
èèyàn	O
ò	O
mọ̀	O
sí	O
,	O
ó	O
jẹ́	O
ìṣòro	O
kan	O
tí	O
ó	O
ti	O
wà	O
níbẹ̀	O
lẹ́nu	O
ọ̀nà	O
níwájú	O
wa	O
.	O
	
Ó	O
sì	O
jẹ́	O
ìṣòro	O
tí	O
ó	O
ń	O
ro	O
ti	O
ìbáṣe	O
láàárín	O
tọkọtaya	O
–	O
ìṣòro	O
àtilẹ̀wá	O
ni	O
.	O
	
Ètò	O
ìpìlẹ̀	O
kan	O
wà	O
tí	O
ó	O
ń	O
pàṣẹ	O
tí	O
ó	O
sì	O
ń	O
rẹ	O
àwọn	O
obìnrin	O
sílẹ̀	O
sí	O
ipò	O
ẹ̀yìn	O
tí	O
èyí	O
sì	O
sọ	O
wọ́n	O
di	O
olùfaragbá	O
ìjìyà	O
lóríṣiríṣi	O
àti	O
ní	O
gbogbo	O
ọ̀nà	O
.	O
	
Ètò	O
fífi	O
akọ	O
ṣe	O
olórí	O
yìí	O
tí	O
ó	O
ti	O
kọ́	O
wa	O
lọ́rùn	O
tipẹ́	O
tí	O
ọ̀pọ̀lọpọ̀	O
sì	O
ń	O
kọ̀	O
pé	O
kò	O
rí	O
bẹ́ẹ̀	O
–	O
ìyẹn	O
kò	O
sì	O
ṣe	O
é	O
rí	O
–	O
ohun	O
tí	O
ó	O
ń	O
ṣe	O
rè	O
é:	O
ó	O
ń	O
sọni	O
di	O
aláàbọ̀-ara	O
,	O
ó	O
ń	O
ba	O
ayé	O
àwọn	O
obìnrin	O
jẹ́	O
,	O
bẹ́ẹ̀	O
ló	O
ń	O
pani	O
.	O
	
Àwa	O
obìnrin	O
lọ́kọ̀ọ̀kan	O
àti	O
àpapọ̀ọ	O
wa	O
,	O
a	O
máa	O
tẹ̀síwajú	O
láti	O
máa	O
pariwo	O
kí	O
""""""""""	O
ẹ	O
yéé	O
pa	O
wá	O
""""""""""	O
kí	O
ẹ	O
sì	O
""""""""""	O
yéé	O
ṣe	O
wá	O
léṣe	O
""""""""""	O
.	O
	
À	O
ń	O
fẹ́	O
àwọn	O
òfin	O
tí	O
yóò	O
dáàbò	O
bò	O
wá	O
tí	O
wọn	O
yóò	O
sì	O
kún	O
ojú	O
ìwọ̀n	O
,	O
a	O
fẹ́	O
àwọn	O
ètò	O
àmúlò	O
gbogboògbò	O
tí	O
yóò	O
mú	O
àpọ́nlé	O
wa	O
lọ	O
sí	O
àwọn	O
ìtàkùrọ̀sọ	O
àti	O
àwọn	O
ìdásílẹ̀	O
.	O
	
A	O
fẹ́	O
àwùjọ	O
tí	O
ẹ̀rù	O
àtijáde	O
ò	O
ti	O
ní	O
bà	O
wá!	O
A	O
máa	O
tẹ̀síwajú	O
láti	O
béèrè	O
fún	O
àwùjọ	O
tí	O
a	O
óò	O
ti	O
ní	O
òmìnira	O
ti	O
ara	O
,	O
òmìnira	O
ìmọ̀lára	O
òmìnira	O
ìrìn	O
àti	O
òmìnira	O
ríronú	O
bí	O
a	O
ṣe	O
fẹ́	O
.	O
	
A	O
máa	O
tẹ̀síwajú	O
láti	O
béèrè	O
fún	O
àwùjọ	O
tí	O
a	O
ti	O
lè	O
gbáyé	O
pẹ̀lú	O
ààbò	O
tó	O
péye	O
.	O
	
Bẹ́ẹ̀	O
,	O
ìpolongo	O
yìí	O
mú	O
èsì	O
tí	O
ó	O
ń	O
takoni	O
wá	O
láti	O
ọ̀dọ̀	O
àwọn	O
ọkùnrin	O
kan	O
tí	O
wọ́n	O
rí	O
ìdí	O
fún	O
ìdáláre	O
fún	O
ìrúkèrúdò	O
fífi	O
ìyà	O
jẹ	O
obìnrin	O
.	O
	
Wọ́n	O
pe	O
ìpolongo	O
wọn	O
ní	O
""""""""""	O
Ẹ	O
Yé	O
é	O
Dà	O
Wá	O
""""""""""	O
wọ́n	O
gbà	O
pé	O
ìwà	O
ọ̀dàlẹ̀	O
jẹ́	O
ìdí	O
tí	O
ó	O
tọ́	O
láti	O
máa	O
fìyà	O
jẹ	O
obìnrin	O
.	O
	
Bíótilẹ̀jẹ́pé	O
èrò	O
wọn	O
ò	O
tí	O
ì	O
máa	O
rinlẹ̀	O
,	O
Olórin	O
Angola	B-LOC
,	O
Gill	B-PER
Slows	I-PER
Allen	I-PER
Russell	I-PER
náà	O
sọ̀rọ̀	O
;	O
	
Ẹ	O
yé	O
é	O
da	O
ẹlòmíràn	O
ẹ	O
jọ̀wọ́	O
a	O
ò	O
fẹ́	O
aláìṣòdodo	O
aya	O
mọ́	O
.	O
	
À	O
ń	O
ké	O
tantan	O
ẹ̀yin	O
obìnrin	O
bí	O
ẹ	O
kò	O
bá	O
nífẹ̀ẹ́	O
wa	O
mọ́	O
,	O
ẹ	O
béèrè	O
fún	O
ìtúká	O
kí	O
ẹ	O
tó	O
.	O
	
máa	O
dà	O
wa	O
ẹ	O
máa	O
lọ	O
.	O
	
Onímọ̀	O
àwùjọ	O
Mbangula	B-PER
Kemba	I-PER
sọ̀rọ̀	O
tako	O
ojú	O
tí	O
wọ́n	O
fi	O
wo	O
ọ̀rọ̀	O
yìí	O
,	O
ó	O
tẹnumọ́ọ	O
pé	O
wọn	O
ò	O
gbọdọ̀	O
fi	O
ìfìyàjẹni	O
yanjú	O
ìṣòro	O
nínú	O
ìgbéyàwó	O
.	O
	
Angola	B-LOC
fi	O
ìdí	O
òfin	O
tí	O
ó	O
ń	O
de	O
ìfìyàjẹni	O
tí	O
wọ́n	O
mọ̀	O
sí	O
múlẹ̀	O
ní	O
ọdún	B-DATE
2011	I-DATE
tí	O
ó	O
ń	O
sọ	O
onírúurú	O
ìfìyàjẹni	O
abẹ́lé	O
di	O
ìwà	O
ọ̀daràn	O
ní	O
gbangba	O
.	O
	
Síbẹ̀síbẹ̀	O
,	O
ìdájọ́	O
òfin	O
yìí	O
kò	O
le	O
tó	O
,	O
ìtìmọ́lé	O
ọdún	B-DATE
méjì	I-DATE
sí	I-DATE
mẹ́jọ	I-DATE
.	O
	
Sizaltina	B-PER
Cutaia	I-PER
,	O
tí	O
í	O
ṣe	O
ajìjàǹgbara	O
àti	O
ajàfẹ́tọ̀ọ́	O
obìnrin	O
ní	O
Angola	B-LOC
;	O
	
tí	O
ó	O
jẹ́	O
ìlúmọ̀ọ́ká	O
fún	O
iṣẹ́ẹ	O
rẹ̀	O
lórí	O
ẹ̀tọ́	O
obìnrin	O
béèrè	O
fún	O
ìṣàmúlò	O
òfin	O
náà	O
lórí	O
àwọn	O
gbàgede	O
ìtàkùrọ̀sọ	O
lórí	O
ẹ̀rọ-alátagbà	O
:	O
	
Àfikún	O
ọdún	O
ẹ̀wọ̀n	O
kò	O
tó	O
,	O
arábìnrin	O
igbá-kejì	O
Ààrẹ	O
MPLA	B-ORG
[	O
Àjọ	O
Àwọn	O
ènìyàn	O
tó	O
fẹ́	O
ìdásílẹ̀	O
Angola	B-LOC
]	O
,	O
Ó	O
nílò	O
kí	O
orílẹ̀-èdè	O
ṣe	O
ìdásílẹ̀	O
àwọn	O
ìlànà	O
àtilẹ̀wá	O
tí	O
yóò	O
kojú	O
ìpanilára	O
–	O
Àwọn	O
ohun	O
tí	O
wọ́n	O
fara	O
mọ́	O
ní	O
2007	B-DATE
nípa	O
àjọsọ	O
ìlànà	O
Maputo	B-LOC
ní	O
láti	O
di	O
ṣíṣe	O
.	O
	
Bákan	O
náà	O
ni	O
ti	O
èyí	O
,	O
ó	O
nílò	O
kí	O
wọ́n	O
ṣe	O
ìdásílẹ̀	O
òfin	O
arọ́pò	O
tí	O
yóò	O
mú	O
ẹ̀tọ́	O
àwọn	O
obìnrin	O
rinlẹ̀	O
.	O
	
Lára	O
èyí	O
ni	O
gbogbo	O
òfin	O
tí	O
ó	O
de	O
obìnrin	O
ní	O
ti	O
ìbálòpọ̀	O
àti	O
ẹ̀tọ́	O
ọmọ	O
bíbí	O
wà	O
.	O
	
Kò	O
sí	O
ìwúlò	O
ìsọ̀rọ̀	O
tako	O
ìjìyà	O
abẹ́lé	O
kí	O
ó	O
wá	O
di	O
ẹ̀yìn	O
wá	O
kí	O
a	O
máa	O
ṣe	O
ìgbèlẹ́yìn	O
àwọn	O
òfin	O
tí	O
ó	O
fi	O
àṣẹ	O
fún	O
agbófinró	O
láti	O
yẹ̀yẹ́	O
obìrin	O
ní	O
títì	O
ní	O
ojúmọ́	O
,	O
kò	O
bá	O
ara	O
mu	O
!	O
Kò	O
wúlò	O
kí	O
a	O
máa	O
sọ̀rọ̀	O
tako	O
ìjìyà	O
abẹ́lé	O
kí	O
a	O
sì	O
tún	O
máa	O
gbèlẹ́yìn	O
àṣàrò	O
ìnáwó	O
tí	O
kò	O
ní	O
ṣe	O
ààbò	O
ètò	O
àwùjọ	O
,	O
ìṣúná	O
àìtó	O
tí	O
gbogbo	O
wa	O
mọ̀	O
pé	O
ipa	O
òdì	O
ni	O
ó	O
ń	O
kó	O
nínú	O
ayé	O
àwọn	O
obìnrin	O
.	O
	
Ó	O
ṣe	O
pàtàkì	O
kí	O
a	O
fi	O
ọgbọ́n	O
kún	O
àwọn	O
ọ̀rọ̀	O
náà	O
pẹ̀lú	O
ṣíṣe	O
gidi	O
.	O
	
Ẹ	O
fi	O
owó	O
yín	O
sí	O
ibi	O
tí	O
ẹnu	O
yín	O
wà	O
.	O
	
Ajàfẹ́tọ̀ọ́	O
obìnrin	O
Cecelia	B-PER
Kitombé	I-PER
sọ̀rọ̀	O
sí	O
àwọn	O
tí	O
ó	O
ń	O
ṣe	O
àtìlẹyìn	O
ìbáṣepọ̀	O
tí	O
ó	O
níyà	O
nínú	O
:	O
	
Lára	O
wa	O
tí	O
à	O
ń	O
tẹnumọ́	O
ọn	O
pé	O
ó	O
pọ̀jù	O
[	O
láti	O
sọ̀rọ̀	O
síta	O
tako	O
ìjìyà	O
Abẹ́lé	O
]	O
náà	O
ni	O
ẹni	O
tí	O
ó	O
ń	O
gba	O
àwọn	O
ọmọbìnrin	O
,	O
arábìnrin	O
àti	O
ìbátan	O
lóbìnrin	O
níyànjú	O
láti	O
máa	O
fi	O
ara	O
da	O
ìbáṣepọ̀	O
tí	O
ó	O
ń	O
pani	O
lára	O
pẹ̀lú	O
ọ̀rọ̀-ẹ̀tàn	O
pé	O
ọ̀rọ̀	O
tọkọtaya	O
ò	O
ṣe	O
é	O
dá	O
sí	O
,	O
àwọn	O
mìíràn	O
á	O
ní	O
kí	O
o	O
tẹ̀síwajú	O
bẹ́ẹ̀	O
,	O
bí	O
ọ̀rọ̀	O
lọ́kọláya	O
ṣe	O
rí	O
nìyẹn	O
	
Àwọn	O
kan	O
tilẹ̀	O
rò	O
pé	O
obìnrin	O
lè	O
ṣe	O
gbogbo	O
nǹkan	O
ṣùgbọ́n	O
wọn	O
ò	O
gbọdọ̀	O
gbàgbé	O
""""""""""	O
ojúṣe	O
""""""""""	O
wọn	O
.	O
	
Ẹ	O
yéé	O
pa	O
wá	O
!!!	O
	
Ìjàm̀bá	O
Àwọn	O
Ológun	O
Mauritania	B-LOC
28	O
tí	O
wọ́n	O
pa	O
ní	O
ọjọ́	O
Òmìnira	O
tí	O
a	O
kò	O
sọ	O
.	O
	
Ní	O
ọjọ́	O
kejìdínlọ́gbọ̀n	O
oṣù	B-DATE
Belu	I-DATE
ọdún	I-DATE
1990	I-DATE
,	O
àwọn	O
ẹgbẹ́	O
ológun	O
yẹgi	O
fún	O
ọkùnrin	O
méjìdínlọ́gbọ̀n	O
tí	O
a	O
fi	O
ìfarabalẹ̀	O
ṣà	O
lọ́kọ̀ọ̀kan	O
láti	O
pa	O
nínú	O
ẹ̀wọ̀n	O
láàárín	B-DATE
òru	I-DATE
,	O
ní	O
Inal	O
ní	O
orílẹ̀-èdè	O
Mauritania	B-LOC
lẹ́yìn	O
tí	O
a	O
fi	O
ẹ̀sùn	O
ìpète-lati-gba-ìjọba	O
kàn	O
wọ́n	O
.	O
	
Ọjọ́	O
yìí	O
,	O
tún	O
jẹ́	O
àyájọ́	O
ọjọ́	O
tí	O
orílẹ̀-èdè	O
Mauritania	B-LOC
gba	O
òmìnira	O
lọ́wọ́	O
France	B-LOC
ní	O
ọdún	B-DATE
1960	I-DATE
,	O
lé	O
góńgó	O
sọ́kàn	O
àwọn	O
ọmọ	O
orílẹ̀-èdè	O
Mauritania	B-LOC
kan	O
tí	O
wọ́n	O
ń	O
wá	O
ìdájọ́	O
òdodo	O
fún	O
ìpakúpa	O
tí	O
wọ́n	O
pa	O
àwọn	O
ọkùnrin	O
28	O
,	O
yìí	O
tí	O
gbogbo	O
wọn	O
sì	O
jẹ́	O
aláwọ̀	O
dúdú	O
.	O
	
Orílẹ̀-èdè	O
Mauritania	B-LOC
ti	O
Ìwọ̀-oòrùn	O
Ilẹ̀-Adúláwọ̀	B-LOC
jẹ́	O
ìdàpọ̀	O
àwọn	O
Lárúbáwá	O
àti	O
àwọn	O
aláwọ̀	O
dúdú	O
,	O
àwọn	O
ẹgbẹ́	O
ajàfẹ́tọ̀ọ́	O
ọmọnìyàn	O
sọ	O
pé	O
àwọn	O
aláwọ̀	O
dúdú	O
ti	O
ń	O
dojúkọ	O
ìyàsọ́tọ̀	O
àti	O
ìlòkulò	O
fún	O
ìgbà	O
pípẹ́	O
.	O
	
Ààrẹ	O
Ìgbìmọ̀	O
àwọn	O
Inal-France	B-ORG
,	O
Youba	B-ORG
Dianka	I-ORG
ṣàlàyé	O
:	O
	
Mo	O
fẹ́	O
fi	O
hàn	O
wípé	O
àpẹẹrẹ	O
ni	O
Inal	O
jẹ́	O
;	O
	
ọ̀pọ̀	O
ọmọ	O
""""""""""	O
Inal	B-ORG
""""""""""	O
ni	O
ó	O
ti	O
wà	O
ní	O
Mauritania	B-LOC
.	O
	
Àwọn	O
ìṣẹ̀lẹ̀	O
abanilẹ́rù	O
ti	O
wáyé	O
ní	O
Azlatt	B-LOC
,	O
Sony	B-LOC
Malé	I-LOC
,	O
Wothie	B-LOC
,	O
Walata	B-LOC
,	O
Jreida	B-LOC
àti	O
nínú	O
àfonífojì	O
.	O
	
Nínú	O
ọgbà	O
àwọn	O
ológun	O
ní	O
Inal	O
àti	O
àgbègbè	O
,	O
rẹ̀	O
wọ́n	O
pín	O
àwọn	O
ológun	O
yẹ́lẹyẹ̀lẹ	O
,	O
wọ́n	O
rì	O
wọ́n	O
mọ́lẹ̀	O
ní	O
òòyẹ̀	O
,	O
wọ́n	O
yìnbọn	O
lù	O
wọ́n	O
wọ́n	O
sì	O
yẹgi	O
fún	O
wọn	O
ní	O
ìrántí	O
òmìnira	O
orílẹ̀-èdè	O
náà	O
lọ́dún	B-DATE
1990	I-DATE
.	O
	
Ní	O
àyájọ́	O
ọjọ́	O
òmìnira	O
ti	O
ọdún	B-DATE
yìí	I-DATE
,	O
àwọn	O
ọmọ	O
orílẹ̀-èdè	O
Mauritania	B-LOC
fi	O
ọkàn	O
sí	O
yíyàn	O
tí	O
a	O
yan	O
ẹgbẹ́	O
agbábọ́ọ̀lù	O
orílẹ̀-èdè	O
wọn	O
sí	O
àṣekágbá	O
ìdíje	O
Ife-ẹ̀yẹ	O
ti	O
àwọn	O
orílẹ̀-èdè	O
Ilẹ̀-Adúláwọ̀	O
(	O
CAF	B-ORG
)	O
ju	O
bí	O
wọ́n	O
ṣe	O
ṣe	O
sí	O
àwọn	O
ẹni	O
ìgbàgbé	O
,	O
""""""""""	O
àwọn	O
ológun	O
tí	O
wọ́n	O
wà	O
nínú	O
kòtò	O
àìmọ̀	O
	
tí	O
wọ́n	O
ṣì	O
ń	O
dúró	O
de	O
ìsìnkú	O
tí	O
ó	O
yẹni	O
""""""""""	O
Kaaw	B-PER
Elimane	I-PER
Bilbassi	I-PER
Toure	I-PER
tí	O
í	O
ṣe	O
olóòtú	O
ibùdó	O
ìròyìn	O
orí	O
ayélujára	O
Le	B-ORG
Flambeau	I-ORG
ti	O
Mauritania	B-LOC
kọ	O
.	O
	
Kiné-Fatim	B-PER
Diop	I-PER
,	O
adarí	O
ìpolongo	O
Amnesty	B-ORG
International	I-ORG
ní	O
Ìwọ̀-oòrùn	O
Ilẹ̀-Adúláwọ̀	B-LOC
,	O
sọ̀rọ̀	O
ní	O
ọdún	O
yìí	O
nípa	O
ìtakora	O
tí	O
ó	O
wà	O
ní	O
àárín	O
ohun	O
tí	O
ó	O
yẹ	O
kí	O
ó	O
jẹ́	O
ọjọ́	O
ìṣèrántí-dunnú	O
àti	O
ohun	O
tí	O
ọ̀pọ̀lọpọ̀	O
ẹbí	O
àwọn	O
olùfarapa	O
ń	O
rò	O
:	O
	
Lọ́dọọdún	O
,	O
bí	O
àwọn	O
tí	O
wọ́n	O
dipò	O
mú	O
ṣe	O
ń	O
ṣe	O
ìrántí	O
ìgùnkè	O
wọn	O
sí	O
ipò	O
gíga	O
pẹ̀lú	O
ìdùnnú	O
,	O
ẹbí	O
àwọn	O
olùfarapa	O
máa	O
ń	O
sunkún	O
,	O
tí	O
wọ́n	O
sì	O
máa	O
ń	O
fi	O
ẹhónú	O
hàn	O
pẹ̀lú	O
ìbànújẹ́	O
fún	O
àtúnṣe	O
àti	O
ìdájọ́	O
òdodo	O
.	O
	
Àwọn	O
tí	O
ó	O
wà	O
nípò	O
àṣẹ	O
kàn	O
ń	O
gbìyànjú	O
láti	O
ri	O
apá	O
òmìnira	O
tí	O
kò	O
farahàn	O
yìí	O
mọ́lẹ̀	O
,	O
gẹ́gẹ́	O
bí	O
wọ́n	O
ṣe	O
dìbò	O
yan	O
òfin	O
ìdáríjì	O
ìjọba	O
ní	O
ìkọ̀kọ̀	O
lọ́dún	B-DATE
1993	I-DATE
tí	O
wọ́n	O
sì	O
fìdí	O
ìgbàgbé	O
ìjọba	O
múlẹ̀	O
nípa	O
ìpakúpa	O
àwọn	O
ológun	O
náà	O
lọ́gbọ̀n	O
ọdún	O
sẹ́yìn	O
.	O
	
Àjọ	O
tí	O
ó	O
ń	O
tako	O
àìjìyà	O
ẹlẹ́ṣẹ̀	O
àti	O
àìṣòdodo	O
ní	O
orílẹ̀-èdè	O
Mauritania	B-LOC
Forum	B-ORG
Against	I-ORG
Impunity	I-ORG
and	I-ORG
Injustice	I-ORG
fi	O
ìbànújẹ́	O
hàn	O
lórí	O
ìjàm̀bá	O
àwọn	O
tẹ̀gbọ́n-tàbúrò	O
kan	O
tí	O
a	O
yẹgi	O
fún	O
lálẹ́	O
ọjọ́	O
burúkú	O
Èṣù	B-PER
gb'omi	O
mu	O
yìí	O
.	O
	
Láìsí	O
àní-àní	O
,	O
èpè	O
ja	O
àwọn	O
ológun	O
28	O
yẹn	O
lóru	O
ọjọ́	O
	
Bí	O
i	O
ti	O
àwọn	O
tẹ̀gbọ́n-tàbúrò	O
,	O
Diallo	B-PER
Oumar	I-PER
Demba	I-PER
àti	O
àbúròo	O
rẹ̀	O
Diallo	B-PER
Ibrahima	I-PER
tí	O
a	O
yẹgi	O
fún	O
pẹ̀lú	O
àkọsílẹ̀	O
nọ́ḿbà	O
tí	O
ó	O
tẹ̀lé	O
ara	O
wọn	O
tí	O
a	O
fi	O
gègé	O
kọ	O
sí	O
wọn	O
lára	O
.	O
	
Ohun	O
tí	O
ó	O
mú	O
èyí	O
bani	O
nínú	O
jẹ́	O
jù	O
ni	O
fún	O
ẹni	O
láti	O
rí	O
ikú	O
tí	O
ó	O
pa	O
ẹ̀gbọ́n	O
ẹni	O
.	O
	
Àwọn	O
apani	O
ṣe	O
iṣẹ́	O
wọn	O
pé	O
,	O
wọn	O
kò	O
sì	O
dáwọ́	O
dúró	O
lẹ́yìn	O
tí	O
wọ́n	O
yẹgi	O
fún	O
wọn	O
,	O
wọ́n	O
tún	O
wọ́	O
òkúu	O
wọn	O
nílẹ̀	O
bẹ́ẹ̀	O
náà	O
ni	O
wọ́n	O
sì	O
ń	O
jókòó	O
lé	O
wọn	O
lórí	O
.	O
	
Àwọn	O
Ẹni-orí-kó-yọ	O
sọ̀rọ̀	O
síta	O
.	O
	
Ẹ̀rí	O
túbọ̀	O
ń	O
tẹnu	O
àwọn	O
ẹni-orí-kó-yọ	O
jáde	O
lẹ́yìn	O
ọgbọ̀n	O
ọdún	O
.	O
	
Mamadou	B-PER
Sy	I-PER
jẹ́	O
apàṣẹ	O
ẹgbẹ́-ológun	O
nínú	O
ẹgbẹ́	O
ológun	O
Mauritania	B-LOC
,	O
ó	O
ti	O
jẹ́	O
igbákejì	O
apàṣẹ	O
,	O
kí	O
ó	O
tó	O
wá	O
di	O
apàṣẹ	O
ẹgbẹ́	O
ológun	O
ẹ̀ka	O
kan	O
kí	O
wọ́n	O
tó	O
mú	O
un	O
ní	O
alẹ́	O
ọjọ́	O
yẹn	O
.	O
	
Nínú	O
ìwée	O
rẹ̀	O
,	O
""""""""""	O
